annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_concurrents,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,primary_artist_iq
10,/songs/3013669,Dua Lipa,New Rules by Dua Lipa,https://images.genius.com/d07f5179bda8dfc900e7153bd1012241.300x300x1.jpg,https://images.genius.com/d07f5179bda8dfc900e7153bd1012241.1000x1000x1.jpg,3013669,319713,complete,/Dua-lipa-new-rules-lyrics,197,https://genius.com/Dua-lipa-new-rules-sample,"{'year': 2017, 'month': 6, 'day': 2}","June 2, 2017","Jun. 2, 2017",https://images.genius.com/2da125f53305085e445d5c39bcf22f8d.300x300x1.png,https://images.genius.com/2da125f53305085e445d5c39bcf22f8d.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 4604799}",New Rules,New Rules,https://genius.com/Dua-lipa-new-rules-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",1,,False,4604799,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
5,/songs/2945792,Martin Garrix & Dua Lipa,Scared to Be Lonely by Martin Garrix & Dua Lipa,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.300x300x1.jpg,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.1000x1000x1.jpg,2945792,319713,complete,/Martin-garrix-and-dua-lipa-scared-to-be-lonely-lyrics,67,https://genius.com/Martin-garrix-and-dua-lipa-scared-to-be-lonely-sample,"{'year': 2017, 'month': 1, 'day': 27}","January 27, 2017","Jan. 27, 2017",https://images.genius.com/39344329d8105582301efae765cf239c.300x300x1.png,https://images.genius.com/39344329d8105582301efae765cf239c.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1777491}",Scared to Be Lonely,Scared to Be Lonely,https://genius.com/Martin-garrix-and-dua-lipa-scared-to-be-lonely-lyrics,[],"{'api_path': '/artists/1296540', 'header_image_url': 'https://images.genius.com/f21693b19677d4ff6d035561e3806ad2.364x364x1.jpg', 'id': 1296540, 'image_url': 'https://images.genius.com/f21693b19677d4ff6d035561e3806ad2.364x364x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Martin Garrix & Dua Lipa', 'url': 'https://genius.com/artists/Martin-garrix-and-dua-lipa'}",0,,False,1777491,/artists/1296540,https://images.genius.com/f21693b19677d4ff6d035561e3806ad2.364x364x1.jpg,1296540,https://images.genius.com/f21693b19677d4ff6d035561e3806ad2.364x364x1.jpg,False,False,Martin Garrix & Dua Lipa,https://genius.com/artists/Martin-garrix-and-dua-lipa,
5,/songs/4547279,Dua Lipa,Don't Start Now by Dua Lipa,https://images.genius.com/c238fdfa9631720a791b96cef4085595.300x300x1.png,https://images.genius.com/c238fdfa9631720a791b96cef4085595.1000x1000x1.png,4547279,4005757,complete,/Dua-lipa-dont-start-now-lyrics,109,https://genius.com/Dua-lipa-dont-start-now-sample,"{'year': 2019, 'month': 11, 'day': 1}","November 1, 2019","Nov. 1, 2019",https://images.genius.com/27dda1432464216d9bb7affdeb1f8793.300x300x1.png,https://images.genius.com/27dda1432464216d9bb7affdeb1f8793.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 1601086}",Don’t Start Now,Don't Start Now,https://genius.com/Dua-lipa-dont-start-now-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",1,,False,1601086,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
2,/songs/3051942,Dua Lipa,IDGAF by Dua Lipa,https://images.genius.com/d07f5179bda8dfc900e7153bd1012241.300x300x1.jpg,https://images.genius.com/d07f5179bda8dfc900e7153bd1012241.1000x1000x1.jpg,3051942,319713,complete,/Dua-lipa-idgaf-lyrics,110,https://genius.com/Dua-lipa-idgaf-sample,"{'year': 2017, 'month': 6, 'day': 2}","June 2, 2017","Jun. 2, 2017",https://images.genius.com/e9c61ae886d2438ba5f84e3ff75d71a1.300x300x1.png,https://images.genius.com/e9c61ae886d2438ba5f84e3ff75d71a1.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1320810}",IDGAF,IDGAF,https://genius.com/Dua-lipa-idgaf-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",0,,False,1320810,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
10,/songs/5215007,Dua Lipa,Levitating by Dua Lipa,https://images.genius.com/4136ca8f6c03bd2fbc30c8d75407de75.300x300x1.png,https://images.genius.com/4136ca8f6c03bd2fbc30c8d75407de75.1000x1000x1.png,5215007,3213216,complete,/Dua-lipa-levitating-lyrics,96,https://genius.com/Dua-lipa-levitating-sample,"{'year': 2020, 'month': 3, 'day': 27}","March 27, 2020","Mar. 27, 2020",https://images.genius.com/4136ca8f6c03bd2fbc30c8d75407de75.300x300x1.png,https://images.genius.com/4136ca8f6c03bd2fbc30c8d75407de75.1000x1000x1.png,"{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 1281382}",Levitating,Levitating,https://genius.com/Dua-lipa-levitating-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",3,,False,1281382,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
2,/songs/3596108,Calvin Harris & Dua Lipa,One Kiss by Calvin Harris & Dua Lipa,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.300x300x1.jpg,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.1000x1000x1.jpg,3596108,2034060,complete,/Calvin-harris-and-dua-lipa-one-kiss-lyrics,70,https://genius.com/Calvin-harris-and-dua-lipa-one-kiss-sample,"{'year': 2018, 'month': 4, 'day': 6}","April 6, 2018","Apr. 6, 2018",https://images.genius.com/8eaf3cee022cf0d4f8c9c6e98a9ba0cb.300x300x1.png,https://images.genius.com/8eaf3cee022cf0d4f8c9c6e98a9ba0cb.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1005965}",One Kiss,One Kiss,https://genius.com/Calvin-harris-and-dua-lipa-one-kiss-lyrics,[],"{'api_path': '/artists/1425396', 'header_image_url': 'https://images.genius.com/75e0c252806755c251cd1a2ab8ec8fe5.1000x525x1.jpg', 'id': 1425396, 'image_url': 'https://images.genius.com/d13fb72930366a705431ee531c10d796.600x600x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Calvin Harris & Dua Lipa', 'url': 'https://genius.com/artists/Calvin-harris-and-dua-lipa'}",0,,False,1005965,/artists/1425396,https://images.genius.com/75e0c252806755c251cd1a2ab8ec8fe5.1000x525x1.jpg,1425396,https://images.genius.com/d13fb72930366a705431ee531c10d796.600x600x1.jpg,False,False,Calvin Harris & Dua Lipa,https://genius.com/artists/Calvin-harris-and-dua-lipa,
7,/songs/2461299,Dua Lipa,Blow Your Mind (Mwah) by Dua Lipa,https://images.genius.com/e31b4fb435baac90b37731bc685adb78.300x300x1.png,https://images.genius.com/e31b4fb435baac90b37731bc685adb78.1000x1000x1.png,2461299,319713,complete,/Dua-lipa-blow-your-mind-mwah-lyrics,67,https://genius.com/Dua-lipa-blow-your-mind-mwah-sample,"{'year': 2016, 'month': 8, 'day': 26}","August 26, 2016","Aug. 26, 2016",https://images.genius.com/e31b4fb435baac90b37731bc685adb78.300x300x1.png,https://images.genius.com/e31b4fb435baac90b37731bc685adb78.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 812249}",Blow Your Mind (Mwah),Blow Your Mind (Mwah),https://genius.com/Dua-lipa-blow-your-mind-mwah-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",0,,False,812249,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
5,/songs/5122410,Dua Lipa,Break My Heart by Dua Lipa,https://images.genius.com/6778546e8bb6c5c6943972eb48d817fd.300x300x1.png,https://images.genius.com/6778546e8bb6c5c6943972eb48d817fd.669x669x1.png,5122410,3957426,complete,/Dua-lipa-break-my-heart-lyrics,83,https://genius.com/Dua-lipa-break-my-heart-sample,"{'year': 2020, 'month': 3, 'day': 25}","March 25, 2020","Mar. 25, 2020",https://images.genius.com/d55b490c6221b44d36c83aa17ad21879.300x300x1.png,https://images.genius.com/d55b490c6221b44d36c83aa17ad21879.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 753569}",Break My Heart,Break My Heart,https://genius.com/Dua-lipa-break-my-heart-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",1,,False,753569,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
4,/songs/3932739,Dua Lipa & BLACKPINK,Kiss and Make Up by Dua Lipa & BLACKPINK,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.300x300x1.jpg,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.1000x1000x1.jpg,3932739,3958233,complete,/Dua-lipa-and-blackpink-kiss-and-make-up-lyrics,110,https://genius.com/Dua-lipa-and-blackpink-kiss-and-make-up-sample,"{'year': 2018, 'month': 10, 'day': 19}","October 19, 2018","Oct. 19, 2018",https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.300x300x1.jpg,https://images.genius.com/8811dc527a2aaed63f355fc20be6449e.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 693679}",Kiss and Make Up,Kiss and Make Up,https://genius.com/Dua-lipa-and-blackpink-kiss-and-make-up-lyrics,[],"{'api_path': '/artists/1570288', 'header_image_url': 'https://images.genius.com/b1977e1e72e9e5da1e9ba21fd115ed4f.1000x563x1.jpg', 'id': 1570288, 'image_url': 'https://images.genius.com/bae281db108508d34b374300d37f92b6.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Dua Lipa & BLACKPINK', 'url': 'https://genius.com/artists/Dua-lipa-and-blackpink'}",0,,False,693679,/artists/1570288,https://images.genius.com/b1977e1e72e9e5da1e9ba21fd115ed4f.1000x563x1.jpg,1570288,https://images.genius.com/bae281db108508d34b374300d37f92b6.1000x1000x1.jpg,False,False,Dua Lipa & BLACKPINK,https://genius.com/artists/Dua-lipa-and-blackpink,
6,/songs/2342780,Dua Lipa,Be the One by Dua Lipa,https://images.genius.com/87056a399ee1696410529a558c1cae55.300x300x1.png,https://images.genius.com/87056a399ee1696410529a558c1cae55.1000x1000x1.png,2342780,104344,complete,/Dua-lipa-be-the-one-lyrics,53,https://genius.com/Dua-lipa-be-the-one-sample,"{'year': 2015, 'month': 10, 'day': 30}","October 30, 2015","Oct. 30, 2015",https://images.genius.com/87056a399ee1696410529a558c1cae55.300x300x1.png,https://images.genius.com/87056a399ee1696410529a558c1cae55.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 679604}",Be the One,Be the One,https://genius.com/Dua-lipa-be-the-one-lyrics,[],"{'api_path': '/artists/555561', 'header_image_url': 'https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png', 'id': 555561, 'image_url': 'https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': True, 'name': 'Dua Lipa', 'url': 'https://genius.com/artists/Dua-lipa', 'iq': 2488}",0,,False,679604,/artists/555561,https://images.genius.com/102e4b80fc68c72a34b7f63e3258b592.1000x1000x1.png,555561,https://images.genius.com/c32568bac94873232ea850c7546b1bf8.1000x1000x1.png,False,True,Dua Lipa,https://genius.com/artists/Dua-lipa,2488.0
9,/songs/4063065,Ariana Grande,"​thank u, next by Ariana Grande",https://images.genius.com/1d81685b7522775f4ca8c6b6e71df062.300x300x1.png,https://images.genius.com/1d81685b7522775f4ca8c6b6e71df062.1000x1000x1.png,4063065,104344,complete,/Ariana-grande-thank-u-next-lyrics,512,https://genius.com/Ariana-grande-thank-u-next-sample,"{'year': 2018, 'month': 11, 'day': 3}","November 3, 2018","Nov. 3, 2018",https://images.genius.com/1d81685b7522775f4ca8c6b6e71df062.300x300x1.png,https://images.genius.com/1d81685b7522775f4ca8c6b6e71df062.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 9254371}","​thank u, next","​thank u, next",https://genius.com/Ariana-grande-thank-u-next-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",0,,False,9254371,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
28,/songs/4067762,Ariana Grande,7 rings by Ariana Grande,https://images.genius.com/c282b8061f00f23923dd959a6fe9580e.300x300x1.png,https://images.genius.com/c282b8061f00f23923dd959a6fe9580e.1000x1000x1.png,4067762,2891574,complete,/Ariana-grande-7-rings-lyrics,470,https://genius.com/Ariana-grande-7-rings-sample,"{'year': 2019, 'month': 1, 'day': 18}","January 18, 2019","Jan. 18, 2019",https://images.genius.com/c282b8061f00f23923dd959a6fe9580e.300x300x1.png,https://images.genius.com/c282b8061f00f23923dd959a6fe9580e.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 7707544}",7 rings,7 rings,https://genius.com/Ariana-grande-7-rings-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",1,,False,7707544,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
14,/songs/3681280,Ariana Grande,​God is a woman by Ariana Grande,https://images.genius.com/f86404925921b848d6cd1ea890e8bd5b.300x300x1.png,https://images.genius.com/f86404925921b848d6cd1ea890e8bd5b.1000x1000x1.png,3681280,2891574,complete,/Ariana-grande-god-is-a-woman-lyrics,383,https://genius.com/Ariana-grande-god-is-a-woman-sample,"{'year': 2018, 'month': 7, 'day': 13}","July 13, 2018","Jul. 13, 2018",https://images.genius.com/f86404925921b848d6cd1ea890e8bd5b.300x300x1.png,https://images.genius.com/f86404925921b848d6cd1ea890e8bd5b.1000x1000x1.png,"{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 3387286}",​God is a woman,​God is a woman,https://genius.com/Ariana-grande-god-is-a-woman-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",5,,False,3387286,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
15,/songs/2457495,Ariana Grande (Ft. Nicki Minaj),Side To Side by Ariana Grande (Ft. Nicki Minaj),https://images.genius.com/8e0c000b9641c3301ae7769a2a07845b.300x300x1.jpg,https://images.genius.com/8e0c000b9641c3301ae7769a2a07845b.1000x1000x1.jpg,2457495,672397,complete,/Ariana-grande-side-to-side-lyrics,177,https://genius.com/Ariana-grande-side-to-side-sample,"{'year': 2016, 'month': 5, 'day': 20}","May 20, 2016","May. 20, 2016",https://images.genius.com/8e0c000b9641c3301ae7769a2a07845b.300x300x1.jpg,https://images.genius.com/8e0c000b9641c3301ae7769a2a07845b.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 3026807}",Side To Side,Side To Side (Ft. Nicki Minaj),https://genius.com/Ariana-grande-side-to-side-lyrics,"[{'api_path': '/artists/92', 'header_image_url': 'https://images.genius.com/910506f8d056c52f9a3c43bb35158e14.1000x333x1.jpg', 'id': 92, 'image_url': 'https://images.genius.com/3545da2eb22383eb325aa4d211db145a.307x307x1.png', 'is_meme_verified': True, 'is_verified': True, 'name': 'Nicki Minaj', 'url': 'https://genius.com/artists/Nicki-minaj', 'iq': 3861}]","{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",0,,False,3026807,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
8,/songs/3649172,Ariana Grande,​​no tears left to cry by Ariana Grande,https://images.genius.com/223c49f7eb0f9f07c9d6fbd20995de51.300x300x1.png,https://images.genius.com/223c49f7eb0f9f07c9d6fbd20995de51.1000x1000x1.png,3649172,104344,complete,/Ariana-grande-no-tears-left-to-cry-lyrics,318,https://genius.com/Ariana-grande-no-tears-left-to-cry-sample,"{'year': 2018, 'month': 4, 'day': 20}","April 20, 2018","Apr. 20, 2018",https://images.genius.com/223c49f7eb0f9f07c9d6fbd20995de51.300x300x1.png,https://images.genius.com/223c49f7eb0f9f07c9d6fbd20995de51.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 2900392}",​​no tears left to cry,​​no tears left to cry,https://genius.com/Ariana-grande-no-tears-left-to-cry-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",0,,False,2900392,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
8,/songs/6071429,Ariana Grande,34+35 by Ariana Grande,https://images.genius.com/5fcd6a3fa11375296cb3ed04f44c109c.300x300x1.jpg,https://images.genius.com/5fcd6a3fa11375296cb3ed04f44c109c.1000x1000x1.jpg,6071429,4335922,complete,/Ariana-grande-34-35-lyrics,166,https://genius.com/Ariana-grande-34-35-sample,"{'year': 2020, 'month': 10, 'day': 30}","October 30, 2020","Oct. 30, 2020",https://images.genius.com/5fcd6a3fa11375296cb3ed04f44c109c.300x300x1.jpg,https://images.genius.com/5fcd6a3fa11375296cb3ed04f44c109c.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'concurrents': 2, 'hot': False, 'pageviews': 2851816}",34+35,34+35,https://genius.com/Ariana-grande-34-35-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",0,2.0,False,2851816,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
3,/songs/4226433,Ariana Grande,"​break up with your girlfriend, i'm bored by Ariana Grande",https://images.genius.com/8e02827b226ba9fe48f6bd253de05a0b.300x300x1.png,https://images.genius.com/8e02827b226ba9fe48f6bd253de05a0b.1000x1000x1.png,4226433,104344,complete,/Ariana-grande-break-up-with-your-girlfriend-im-bored-lyrics,177,https://genius.com/Ariana-grande-break-up-with-your-girlfriend-im-bored-sample,"{'year': 2019, 'month': 2, 'day': 8}","February 8, 2019","Feb. 8, 2019",https://images.genius.com/8e02827b226ba9fe48f6bd253de05a0b.300x300x1.png,https://images.genius.com/8e02827b226ba9fe48f6bd253de05a0b.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 2459662}","​break up with your girlfriend, i’m bored","​break up with your girlfriend, i'm bored",https://genius.com/Ariana-grande-break-up-with-your-girlfriend-im-bored-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",0,,False,2459662,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
8,/songs/3681287,Ariana Grande,​​breathin by Ariana Grande,https://images.genius.com/178c35d6992d8b5b389295d551d09889.300x300x1.png,https://images.genius.com/178c35d6992d8b5b389295d551d09889.1000x1000x1.png,3681287,93685,complete,/Ariana-grande-breathin-lyrics,174,https://genius.com/Ariana-grande-breathin-sample,"{'year': 2018, 'month': 8, 'day': 17}","August 17, 2018","Aug. 17, 2018",https://images.genius.com/178c35d6992d8b5b389295d551d09889.300x300x1.png,https://images.genius.com/178c35d6992d8b5b389295d551d09889.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 2055809}",​​breathin,​​breathin,https://genius.com/Ariana-grande-breathin-lyrics,[],"{'api_path': '/artists/26507', 'header_image_url': 'https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg', 'id': 26507, 'image_url': 'https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Ariana Grande', 'url': 'https://genius.com/artists/Ariana-grande', 'iq': 2742}",0,,False,2055809,/artists/26507,https://images.genius.com/fbcdb2d53f8d96c2318983f79a2d7dec.951x1000x1.jpg,26507,https://images.genius.com/b947b71dda509a1de26cc5675eb364b2.1000x1000x1.jpg,False,True,Ariana Grande,https://genius.com/artists/Ariana-grande,2742.0
